,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
162,Charlotte Hornets,,Jeremy Lamb,Orlando Magic,W,10/19/2018,25:05,2,7,.286,0,2,.000,4,4,1.000,1,6,7,1,1,1,0,0,8,+19
163,Charlotte Hornets,,Cody Zeller,Orlando Magic,W,10/19/2018,22:45,3,8,.375,0,0,,2,2,1.000,3,5,8,2,1,0,0,2,8,+17
164,Charlotte Hornets,,Marvin Williams,Orlando Magic,W,10/19/2018,20:29,3,7,.429,2,6,.333,0,0,,1,3,4,0,0,0,1,0,8,+13
165,Orlando Magic,,Evan Fournier,Charlotte Hornets,L,10/19/2018,25:05,5,15,.333,2,9,.222,0,0,,1,1,2,1,0,0,1,1,12,-33
166,Orlando Magic,,Aaron Gordon,Charlotte Hornets,L,10/19/2018,24:54,2,9,.222,0,4,.000,1,1,1.000,3,7,10,2,2,2,3,2,5,-5
167,Orlando Magic,,Nikola Vučević,Charlotte Hornets,L,10/19/2018,22:23,6,11,.545,0,0,,0,0,,3,5,8,4,0,4,2,1,12,-24
168,Orlando Magic,,D.J. Augustin,Charlotte Hornets,L,10/19/2018,20:54,1,5,.200,0,2,.000,0,0,,1,0,1,2,0,0,2,0,2,-24
169,Orlando Magic,,Jonathan Isaac,Charlotte Hornets,L,10/19/2018,14:25,1,3,.333,0,1,.000,0,0,,1,4,5,0,1,0,2,4,2,-11
170,New York Knicks,,Tim Hardaway,Brooklyn Nets,L,10/19/2018,36:28,10,25,.400,3,8,.375,6,7,.857,0,2,2,0,3,0,2,1,29,+2
171,New York Knicks,,Enes Kanter,Brooklyn Nets,L,10/19/2018,35:20,12,18,.667,0,1,.000,5,5,1.000,3,7,10,2,1,0,0,2,29,+2
172,New York Knicks,,Frank Ntilikina,Brooklyn Nets,L,10/19/2018,30:42,4,9,.444,1,4,.250,0,0,,0,1,1,4,3,0,0,1,9,+6
173,New York Knicks,,Trey Burke,Brooklyn Nets,L,10/19/2018,29:56,3,11,.273,2,5,.400,0,0,,3,2,5,4,1,0,0,1,8,+4
174,New York Knicks,,Lance Thomas,Brooklyn Nets,L,10/19/2018,21:05,0,4,.000,0,1,.000,0,0,,1,1,2,2,1,0,0,2,0,-3
175,Brooklyn Nets,,D'Angelo Russell,New York Knicks,W,10/19/2018,33:46,5,12,.417,2,4,.500,3,3,1.000,1,4,5,6,1,1,4,2,15,+1
176,Brooklyn Nets,,Jarrett Allen,New York Knicks,W,10/19/2018,33:32,6,8,.750,0,1,.000,3,4,.750,3,8,11,0,0,4,2,0,15,+1
177,Brooklyn Nets,,Caris LeVert,New York Knicks,W,10/19/2018,32:23,8,13,.615,2,5,.400,10,11,.909,1,5,6,5,0,0,4,3,28,0
178,Brooklyn Nets,,Jared Dudley,New York Knicks,W,10/19/2018,27:04,3,5,.600,1,2,.500,0,0,,1,4,5,3,1,0,0,2,7,+3
179,Brooklyn Nets,,Joe Harris,New York Knicks,W,10/19/2018,22:37,4,6,.667,3,4,.750,0,0,,0,4,4,1,0,0,4,5,11,+2
180,Atlanta Hawks,,Trae Young,Memphis Grizzlies,L,10/19/2018,33:05,7,18,.389,4,9,.444,2,3,.667,1,1,2,9,1,1,3,2,20,-11
181,Atlanta Hawks,,Alex Len,Memphis Grizzlies,L,10/19/2018,26:16,4,8,.500,1,1,1.000,0,0,,1,3,4,2,0,0,2,2,9,+2
182,Atlanta Hawks,,Taurean Waller-Prince,Memphis Grizzlies,L,10/19/2018,23:03,10,15,.667,4,9,.444,4,4,1.000,0,4,4,3,3,0,4,4,28,-8
183,Atlanta Hawks,,Kent Bazemore,Memphis Grizzlies,L,10/19/2018,22:01,1,3,.333,0,0,,1,4,.250,1,7,8,1,2,1,2,5,3,-9
184,Atlanta Hawks,,Vince Carter,Memphis Grizzlies,L,10/19/2018,20:15,2,7,.286,2,5,.400,4,4,1.000,0,2,2,1,0,1,0,2,10,-18
185,Memphis Grizzlies,,Garrett Temple,Atlanta Hawks,W,10/19/2018,33:49,10,11,.909,5,6,.833,5,7,.714,0,4,4,2,1,1,1,1,30,+37
186,Memphis Grizzlies,,Marc Gasol,Atlanta Hawks,W,10/19/2018,28:44,4,7,.571,1,3,.333,4,4,1.000,0,7,7,5,0,0,2,1,13,+31
187,Memphis Grizzlies,,Mike Conley,Atlanta Hawks,W,10/19/2018,25:00,6,13,.462,2,5,.400,2,3,.667,0,4,4,11,0,0,0,4,16,+26
188,Memphis Grizzlies,,Chandler Parsons,Atlanta Hawks,W,10/19/2018,17:17,4,6,.667,3,4,.750,0,0,,1,1,2,2,0,0,1,3,11,+13
189,Memphis Grizzlies,,JaMychal Green,Atlanta Hawks,W,10/19/2018,14:01,2,8,.250,0,0,,2,2,1.000,2,3,5,2,2,0,3,2,6,+12
190,Cleveland Cavaliers,,Kevin Love,Minnesota Timberwolves,L,10/19/2018,39:28,6,19,.316,3,7,.429,10,10,1.000,2,17,19,7,0,0,3,4,25,+3
191,Cleveland Cavaliers,,Tristan Thompson,Minnesota Timberwolves,L,10/19/2018,35:56,7,9,.778,0,0,,0,0,,4,6,10,2,0,1,1,4,14,+3
192,Cleveland Cavaliers,,Cedi Osman,Minnesota Timberwolves,L,10/19/2018,35:06,9,17,.529,4,7,.571,0,2,.000,3,0,3,8,1,0,3,4,22,+8
193,Cleveland Cavaliers,,Rodney Hood,Minnesota Timberwolves,L,10/19/2018,29:09,3,10,.300,0,2,.000,4,4,1.000,0,1,1,2,1,0,1,3,10,-2
194,Cleveland Cavaliers,,George Hill,Minnesota Timberwolves,L,10/19/2018,24:57,3,7,.429,0,2,.000,1,2,.500,1,0,1,2,0,0,1,3,7,+7
195,Minnesota Timberwolves,,Andrew Wiggins,Cleveland Cavaliers,W,10/19/2018,36:32,8,21,.381,1,5,.200,5,5,1.000,2,1,3,2,3,0,1,2,22,-1
196,Minnesota Timberwolves,,Jimmy Butler,Cleveland Cavaliers,W,10/19/2018,36:05,10,12,.833,1,1,1.000,12,12,1.000,2,5,7,3,4,2,2,0,33,-3
197,Minnesota Timberwolves,,Karl-Anthony Towns,Cleveland Cavaliers,W,10/19/2018,34:41,4,10,.400,2,2,1.000,2,2,1.000,1,8,9,2,0,4,4,4,12,+2
198,Minnesota Timberwolves,,Jeff Teague,Cleveland Cavaliers,W,10/19/2018,31:28,3,9,.333,0,2,.000,3,3,1.000,0,3,3,7,0,0,1,2,9,0
199,Minnesota Timberwolves,,Taj Gibson,Cleveland Cavaliers,W,10/19/2018,28:10,5,10,.500,0,1,.000,3,4,.750,3,5,8,2,0,0,2,4,13,-9
200,Sacramento Kings,,De'Aaron Fox,New Orleans Pelicans,L,10/19/2018,26:55,6,12,.500,0,1,.000,6,7,.857,1,6,7,6,0,0,4,0,18,-8
201,Sacramento Kings,,Buddy Hield,New Orleans Pelicans,L,10/19/2018,26:50,7,11,.636,3,4,.750,0,0,,1,1,2,3,0,1,2,2,17,-18
202,Sacramento Kings,,Willie Cauley-Stein,New Orleans Pelicans,L,10/19/2018,25:57,9,14,.643,0,0,,2,3,.667,2,5,7,1,0,0,1,4,20,-4
203,Sacramento Kings,,Yogi Ferrell,New Orleans Pelicans,L,10/19/2018,21:05,2,3,.667,1,2,.500,2,2,1.000,0,2,2,2,1,0,1,0,7,-9
204,Sacramento Kings,,Nemanja Bjelica,New Orleans Pelicans,L,10/19/2018,10:51,2,5,.400,0,2,.000,0,0,,0,1,1,1,0,0,0,3,4,-1
205,New Orleans Pelicans,,Nikola Mirotić,Sacramento Kings,W,10/19/2018,31:19,14,21,.667,5,9,.556,3,6,.500,2,7,9,2,0,0,0,4,36,+14
206,New Orleans Pelicans,,Jrue Holiday,Sacramento Kings,W,10/19/2018,26:56,5,11,.455,0,1,.000,5,6,.833,3,3,6,10,3,0,3,0,15,+13
207,New Orleans Pelicans,,Anthony Davis,Sacramento Kings,W,10/19/2018,26:45,8,12,.667,1,1,1.000,8,12,.667,4,6,10,6,2,2,4,1,25,+21
208,New Orleans Pelicans,,Elfrid Payton,Sacramento Kings,W,10/19/2018,24:05,5,7,.714,1,1,1.000,0,0,,2,4,6,6,0,1,2,1,11,+16
209,New Orleans Pelicans,,E'Twaun Moore,Sacramento Kings,W,10/19/2018,23:42,5,11,.455,0,3,.000,0,0,,0,0,0,2,1,1,0,3,10,+18
210,Boston Celtics,,Jayson Tatum,Toronto Raptors,L,10/19/2018,36:47,6,16,.375,2,6,.333,2,2,1.000,0,9,9,2,1,1,5,5,16,-14
211,Boston Celtics,,Kyrie Irving,Toronto Raptors,L,10/19/2018,35:56,10,20,.500,1,3,.333,0,0,,2,2,4,6,0,1,1,3,21,-16
212,Boston Celtics,,Al Horford,Toronto Raptors,L,10/19/2018,33:26,5,12,.417,3,7,.429,1,1,1.000,5,5,10,9,1,1,3,3,14,-10
213,Boston Celtics,,Gordon Hayward,Toronto Raptors,L,10/19/2018,24:17,6,13,.462,1,3,.333,1,1,1.000,2,5,7,2,1,0,1,0,14,-11
214,Boston Celtics,,Jaylen Brown,Toronto Raptors,L,10/19/2018,24:10,5,10,.500,3,6,.500,0,2,.000,1,3,4,0,0,0,1,4,13,0
215,Toronto Raptors,,Kawhi Leonard,Boston Celtics,W,10/19/2018,35:52,10,25,.400,2,5,.400,9,9,1.000,2,8,10,3,1,0,3,1,31,+17
216,Toronto Raptors,,Kyle Lowry,Boston Celtics,W,10/19/2018,34:19,5,8,.625,3,5,.600,2,4,.500,0,6,6,6,0,0,0,3,15,+18
217,Toronto Raptors,,Serge Ibaka,Boston Celtics,W,10/19/2018,33:32,10,14,.714,1,2,.500,0,1,.000,4,2,6,2,0,1,1,2,21,+16
218,Toronto Raptors,,Danny Green,Boston Celtics,W,10/19/2018,32:28,5,8,.625,4,7,.571,0,0,,1,4,5,3,1,1,1,1,14,+25
219,Toronto Raptors,,Pascal Siakam,Boston Celtics,W,10/19/2018,17:36,2,6,.333,0,2,.000,0,0,,0,5,5,2,0,0,2,1,4,0
220,Indiana Pacers,,Victor Oladipo,Milwaukee Bucks,L,10/19/2018,31:41,10,23,.435,1,2,.500,4,6,.667,0,5,5,1,0,1,2,4,25,-24
221,Indiana Pacers,,Myles Turner,Milwaukee Bucks,L,10/19/2018,27:23,5,12,.417,0,4,.000,1,1,1.000,2,2,4,0,0,1,2,2,11,-15
222,Indiana Pacers,,Bojan Bogdanović,Milwaukee Bucks,L,10/19/2018,27:19,0,7,.000,0,2,.000,3,4,.750,0,5,5,0,0,0,1,3,3,-11
223,Indiana Pacers,,Thaddeus Young,Milwaukee Bucks,L,10/19/2018,26:56,3,5,.600,0,0,,1,2,.500,0,1,1,0,1,0,2,4,7,-18
224,Indiana Pacers,,Darren Collison,Milwaukee Bucks,L,10/19/2018,26:48,4,6,.667,0,0,,2,2,1.000,0,2,2,3,1,0,3,0,10,-15
225,Milwaukee Bucks,,Giannis Antetokounmpo,Indiana Pacers,W,10/19/2018,31:59,12,23,.522,0,6,.000,2,3,.667,3,12,15,5,2,1,6,4,26,+14
226,Milwaukee Bucks,,Khris Middleton,Indiana Pacers,W,10/19/2018,30:34,7,15,.467,5,9,.556,4,6,.667,1,3,4,4,1,0,3,2,23,+24
227,Milwaukee Bucks,,Malcolm Brogdon,Indiana Pacers,W,10/19/2018,27:26,6,9,.667,2,4,.500,1,1,1.000,0,4,4,7,2,0,2,2,15,+14
228,Milwaukee Bucks,,Eric Bledsoe,Indiana Pacers,W,10/19/2018,26:02,5,9,.556,2,5,.400,0,0,,3,3,6,7,2,2,0,2,12,+17
229,Milwaukee Bucks,,Brook Lopez,Indiana Pacers,W,10/19/2018,22:16,3,10,.300,2,8,.250,0,0,,1,2,3,2,0,1,0,4,8,+18
230,Oklahoma City Thunder,,Paul George,Los Angeles Clippers,L,10/19/2018,38:07,7,27,.259,3,11,.273,3,3,1.000,1,7,8,4,2,0,3,6,20,-13
231,Oklahoma City Thunder,,Steven Adams,Los Angeles Clippers,L,10/19/2018,33:19,8,11,.727,0,0,,1,2,.500,6,12,18,0,1,0,0,3,17,-16
232,Oklahoma City Thunder,,Dennis Schröder,Los Angeles Clippers,L,10/19/2018,30:01,2,15,.133,0,3,.000,4,4,1.000,0,2,2,8,0,0,3,4,8,-18
233,Oklahoma City Thunder,,Patrick Patterson,Los Angeles Clippers,L,10/19/2018,19:27,2,4,.500,1,2,.500,0,0,,1,1,2,0,0,1,0,1,5,-9
234,Oklahoma City Thunder,,Terrance Ferguson,Los Angeles Clippers,L,10/19/2018,17:15,1,6,.167,1,6,.167,1,2,.500,0,0,0,0,0,0,0,3,4,-11
235,Los Angeles Clippers,,Tobias Harris,Oklahoma City Thunder,W,10/19/2018,37:05,10,23,.435,2,7,.286,4,8,.500,3,8,11,4,1,1,3,2,26,+20
236,Los Angeles Clippers,,Avery Bradley,Oklahoma City Thunder,W,10/19/2018,28:52,1,8,.125,1,5,.200,0,0,,1,1,2,2,1,0,1,3,3,0
237,Los Angeles Clippers,,Danilo Gallinari,Oklahoma City Thunder,W,10/19/2018,26:36,10,16,.625,4,5,.800,2,3,.667,1,4,5,1,0,0,0,1,26,+2
238,Los Angeles Clippers,,Patrick Beverley,Oklahoma City Thunder,W,10/19/2018,24:44,1,5,.200,1,3,.333,4,4,1.000,1,3,4,5,0,0,1,2,7,+4
239,Los Angeles Clippers,,Marcin Gortat,Oklahoma City Thunder,W,10/19/2018,20:28,2,5,.400,0,0,,0,1,.000,3,9,12,1,0,0,0,3,4,+7
240,Golden State Warriors,,Kevin Durant,Utah Jazz,W,10/19/2018,39:38,14,25,.560,1,1,1.000,9,9,1.000,0,9,9,7,1,1,2,3,38,-1
241,Golden State Warriors,,Stephen Curry,Utah Jazz,W,10/19/2018,37:07,13,24,.542,5,9,.556,0,1,.000,1,3,4,8,2,0,4,2,31,-3
242,Golden State Warriors,,Klay Thompson,Utah Jazz,W,10/19/2018,35:53,4,9,.444,0,2,.000,4,4,1.000,1,3,4,1,0,1,2,2,12,-8
243,Golden State Warriors,,Draymond Green,Utah Jazz,W,10/19/2018,33:12,6,12,.500,1,3,.333,1,2,.500,2,7,9,6,1,2,5,5,14,+3
244,Golden State Warriors,,Damian Jones,Utah Jazz,W,10/19/2018,18:03,2,3,.667,0,0,,0,0,,1,3,4,1,2,2,0,4,4,+5
245,Utah Jazz,,Joe Ingles,Golden State Warriors,L,10/19/2018,35:41,10,15,.667,7,11,.636,0,0,,0,4,4,4,2,1,1,3,27,+6
246,Utah Jazz,,Donovan Mitchell,Golden State Warriors,L,10/19/2018,34:41,7,23,.304,4,12,.333,1,2,.500,1,1,2,3,2,0,0,2,19,+5
247,Utah Jazz,,Rudy Gobert,Golden State Warriors,L,10/19/2018,34:41,4,6,.667,0,0,,8,11,.727,2,9,11,2,3,1,4,2,16,+5
248,Utah Jazz,,Ricky Rubio,Golden State Warriors,L,10/19/2018,32:51,5,12,.417,3,7,.429,0,0,,0,3,3,10,0,0,3,3,13,+1
249,Utah Jazz,,Derrick Favors,Golden State Warriors,L,10/19/2018,20:58,2,5,.400,0,1,.000,1,2,.500,4,1,5,0,2,0,4,3,5,-8
250,Brooklyn Nets,,Joe Harris,Indiana Pacers,L,10/20/2018,31:31,6,11,.545,5,6,.833,2,3,.667,1,1,2,3,0,1,1,3,19,-11
251,Brooklyn Nets,,D'Angelo Russell,Indiana Pacers,L,10/20/2018,30:41,5,16,.313,2,5,.400,0,0,,1,5,6,7,0,1,3,0,12,-18
252,Brooklyn Nets,,Caris LeVert,Indiana Pacers,L,10/20/2018,27:37,8,9,.889,2,3,.667,1,2,.500,0,4,4,3,2,1,4,3,19,-20
253,Brooklyn Nets,,Jared Dudley,Indiana Pacers,L,10/20/2018,22:35,1,3,.333,1,3,.333,0,0,,0,2,2,4,0,0,0,3,3,-7
254,Brooklyn Nets,,Jarrett Allen,Indiana Pacers,L,10/20/2018,21:34,4,7,.571,0,1,.000,0,2,.000,0,3,3,0,0,1,4,0,8,-16
255,Indiana Pacers,,Victor Oladipo,Brooklyn Nets,W,10/20/2018,32:54,10,20,.500,3,6,.500,2,6,.333,1,6,7,3,4,0,3,1,25,+27
256,Indiana Pacers,,Bojan Bogdanović,Brooklyn Nets,W,10/20/2018,27:27,5,8,.625,3,3,1.000,2,2,1.000,0,2,2,0,0,0,1,0,15,+6
257,Indiana Pacers,,Myles Turner,Brooklyn Nets,W,10/20/2018,26:33,4,7,.571,1,1,1.000,5,6,.833,1,7,8,2,1,1,0,2,14,+11
258,Indiana Pacers,,Thaddeus Young,Brooklyn Nets,W,10/20/2018,25:31,5,9,.556,0,0,,0,0,,1,1,2,2,2,0,0,1,10,+8
259,Indiana Pacers,,Darren Collison,Brooklyn Nets,W,10/20/2018,22:53,5,8,.625,2,4,.500,1,2,.500,1,1,2,3,1,0,0,3,13,+12
260,Toronto Raptors,,Kyle Lowry,Washington Wizards,W,10/20/2018,34:46,10,21,.476,4,9,.444,4,4,1.000,1,2,3,12,1,1,4,1,28,+1
261,Toronto Raptors,,Danny Green,Washington Wizards,W,10/20/2018,30:56,1,9,.111,1,8,.125,2,2,1.000,0,3,3,0,1,0,0,5,5,+2
262,Toronto Raptors,,OG Anunoby,Washington Wizards,W,10/20/2018,29:00,5,10,.500,2,4,.500,0,0,,1,3,4,1,1,0,1,5,12,-1
263,Toronto Raptors,,Norman Powell,Washington Wizards,W,10/20/2018,23:30,3,5,.600,1,2,.500,0,0,,1,4,5,0,0,1,3,1,7,+20
264,Toronto Raptors,,Jonas Valančiūnas,Washington Wizards,W,10/20/2018,18:50,5,8,.625,0,0,,6,7,.857,2,5,7,1,0,1,1,4,16,+5
265,Washington Wizards,,Bradley Beal,Toronto Raptors,L,10/20/2018,35:14,12,21,.571,6,11,.545,2,4,.500,0,3,3,6,1,1,1,5,32,+3
266,Washington Wizards,,John Wall,Toronto Raptors,L,10/20/2018,34:23,7,16,.438,0,4,.000,11,13,.846,2,2,4,6,4,1,4,4,25,+2
267,Washington Wizards,,Markieff Morris,Toronto Raptors,L,10/20/2018,31:05,3,6,.500,1,2,.500,3,3,1.000,0,7,7,3,2,2,2,3,10,+5
268,Washington Wizards,,Otto Porter,Toronto Raptors,L,10/20/2018,24:53,4,9,.444,2,7,.286,1,1,1.000,0,1,1,0,1,1,0,1,11,+13
269,Washington Wizards,,Ian Mahinmi,Toronto Raptors,L,10/20/2018,17:29,0,3,.000,0,0,,2,4,.500,4,2,6,1,1,1,0,4,2,+1
270,Boston Celtics,,Jaylen Brown,New York Knicks,W,10/20/2018,38:27,2,9,.222,0,2,.000,3,3,1.000,2,3,5,2,1,0,2,3,7,+1
271,Boston Celtics,,Jayson Tatum,New York Knicks,W,10/20/2018,35:11,8,15,.533,2,3,.667,6,6,1.000,1,13,14,0,2,0,4,2,24,+19
272,Boston Celtics,,Kyrie Irving,New York Knicks,W,10/20/2018,32:06,5,16,.313,0,3,.000,6,7,.857,0,1,1,5,2,0,2,3,16,-13
273,Boston Celtics,,Al Horford,New York Knicks,W,10/20/2018,23:55,3,7,.429,2,3,.667,0,2,.000,2,8,10,3,1,1,2,4,8,+1
274,Boston Celtics,,Aron Baynes,New York Knicks,W,10/20/2018,11:39,3,5,.600,1,2,.500,3,3,1.000,3,2,5,0,0,0,0,1,10,+15
275,New York Knicks,,Tim Hardaway,Boston Celtics,L,10/20/2018,37:24,8,21,.381,5,11,.455,3,3,1.000,0,3,3,3,1,0,3,4,24,-2
276,New York Knicks,,Enes Kanter,Boston Celtics,L,10/20/2018,31:08,8,15,.533,1,2,.500,0,0,,5,10,15,2,2,0,3,6,17,-6
277,New York Knicks,,Trey Burke,Boston Celtics,L,10/20/2018,30:27,5,12,.417,0,4,.000,1,3,.333,0,3,3,9,2,0,1,2,11,+3
278,New York Knicks,,Frank Ntilikina,Boston Celtics,L,10/20/2018,18:52,2,7,.286,1,5,.200,0,0,,0,1,1,1,1,0,2,4,5,-22
279,New York Knicks,,Lance Thomas,Boston Celtics,L,10/20/2018,17:07,1,4,.250,1,3,.333,3,4,.750,1,3,4,0,0,1,3,1,6,-8
280,Orlando Magic,,Nikola Vučević,Philadelphia 76ers,L,10/20/2018,37:35,10,15,.667,4,4,1.000,3,3,1.000,4,9,13,12,2,0,2,2,27,+12
281,Orlando Magic,,D.J. Augustin,Philadelphia 76ers,L,10/20/2018,34:32,2,7,.286,0,2,.000,5,5,1.000,1,2,3,9,0,0,2,0,9,+23
282,Orlando Magic,,Evan Fournier,Philadelphia 76ers,L,10/20/2018,33:40,12,23,.522,6,10,.600,1,1,1.000,0,4,4,3,1,0,1,3,31,+19
283,Orlando Magic,,Aaron Gordon,Philadelphia 76ers,L,10/20/2018,32:07,7,12,.583,0,1,.000,6,9,.667,4,8,12,3,1,3,4,3,20,+12
284,Orlando Magic,,Jonathan Isaac,Philadelphia 76ers,L,10/20/2018,27:31,3,8,.375,2,3,.667,0,2,.000,1,5,6,0,2,1,1,0,8,+9
285,Philadelphia 76ers,,Robert Covington,Orlando Magic,W,10/20/2018,38:58,4,7,.571,3,5,.600,1,1,1.000,0,4,4,1,2,1,2,3,12,-1
286,Philadelphia 76ers,,Dario Šarić,Orlando Magic,W,10/20/2018,37:34,4,12,.333,3,7,.429,2,2,1.000,3,6,9,5,1,1,2,3,13,-11
287,Philadelphia 76ers,,Joel Embiid,Orlando Magic,W,10/20/2018,33:41,13,26,.500,3,5,.600,3,4,.750,4,6,10,3,0,0,0,2,32,-8
288,Philadelphia 76ers,,Markelle Fultz,Orlando Magic,W,10/20/2018,22:38,4,11,.364,0,0,,0,0,,2,2,4,7,1,0,1,5,8,-7
289,Philadelphia 76ers,,Ben Simmons,Orlando Magic,W,10/20/2018,7:41,2,3,.667,0,0,,0,0,,0,0,0,4,0,0,0,2,4,-12
290,Detroit Pistons,,Blake Griffin,Chicago Bulls,W,10/20/2018,34:34,12,23,.522,5,7,.714,4,6,.667,4,8,12,5,0,1,0,1,33,+17
291,Detroit Pistons,,Reggie Bullock,Chicago Bulls,W,10/20/2018,29:54,5,13,.385,1,4,.250,5,5,1.000,0,1,1,1,1,1,2,3,16,+2
292,Detroit Pistons,,Stanley Johnson,Chicago Bulls,W,10/20/2018,29:40,4,13,.308,2,7,.286,0,0,,3,4,7,0,0,1,1,2,10,-21
293,Detroit Pistons,,Reggie Jackson,Chicago Bulls,W,10/20/2018,28:04,4,9,.444,4,7,.571,6,6,1.000,1,0,1,6,0,0,2,4,18,+4
294,Detroit Pistons,,Andre Drummond,Chicago Bulls,W,10/20/2018,23:33,5,13,.385,0,2,.000,0,0,,4,9,13,0,0,1,1,6,10,0
295,Chicago Bulls,,Justin Holiday,Detroit Pistons,L,10/20/2018,37:33,6,8,.750,2,3,.667,5,5,1.000,0,6,6,2,2,0,0,1,19,+10
296,Chicago Bulls,,Zach LaVine,Detroit Pistons,L,10/20/2018,36:57,12,21,.571,2,6,.333,7,9,.778,0,3,3,3,0,0,2,3,33,-14
297,Chicago Bulls,,Bobby Portis,Detroit Pistons,L,10/20/2018,29:21,2,12,.167,0,4,.000,2,4,.500,2,12,14,5,1,0,2,3,6,+9
298,Chicago Bulls,,Cameron Payne,Detroit Pistons,L,10/20/2018,28:21,6,12,.500,0,3,.000,5,5,1.000,1,2,3,4,0,0,1,3,17,+2
299,Chicago Bulls,,Wendell Carter,Detroit Pistons,L,10/20/2018,17:40,4,6,.667,0,0,,0,0,,0,2,2,1,0,2,2,3,8,-3
300,Charlotte Hornets,,Nicolas Batum,Miami Heat,W,10/20/2018,41:44,2,10,.200,2,7,.286,2,2,1.000,1,3,4,4,1,0,1,3,8,0
301,Charlotte Hornets,,Kemba Walker,Miami Heat,W,10/20/2018,40:02,14,31,.452,7,15,.467,4,7,.571,0,5,5,7,0,0,2,4,39,+1
302,Charlotte Hornets,,Marvin Williams,Miami Heat,W,10/20/2018,30:09,5,10,.500,2,5,.400,1,2,.500,1,5,6,1,0,3,1,2,13,+9
303,Charlotte Hornets,,Jeremy Lamb,Miami Heat,W,10/20/2018,28:06,4,12,.333,2,6,.333,2,2,1.000,1,4,5,4,3,2,1,6,12,+10
304,Charlotte Hornets,,Cody Zeller,Miami Heat,W,10/20/2018,24:32,5,7,.714,0,0,,1,1,1.000,4,4,8,2,1,0,2,3,11,+11
305,Miami Heat,,Rodney McGruder,Charlotte Hornets,L,10/20/2018,41:31,7,11,.636,4,6,.667,1,2,.500,2,8,10,2,2,1,3,3,19,-1
306,Miami Heat,,Goran Dragić,Charlotte Hornets,L,10/20/2018,38:43,7,17,.412,2,6,.333,4,5,.800,1,3,4,7,0,0,1,1,20,+9
307,Miami Heat,,Derrick Jones,Charlotte Hornets,L,10/20/2018,30:02,5,13,.385,1,5,.200,1,2,.500,0,3,3,2,1,2,2,2,12,-1
308,Miami Heat,,Josh Richardson,Charlotte Hornets,L,10/20/2018,26:50,3,11,.273,1,6,.167,0,0,,1,3,4,2,0,0,3,5,7,-4
309,Miami Heat,,Hassan Whiteside,Charlotte Hornets,L,10/20/2018,24:50,3,6,.500,0,0,,5,8,.625,3,12,15,0,0,2,1,4,11,+14
310,Minnesota Timberwolves,,Jeff Teague,Dallas Mavericks,L,10/20/2018,34:07,6,14,.429,2,3,.667,8,8,1.000,0,2,2,9,1,0,4,2,22,-7
311,Minnesota Timberwolves,,Karl-Anthony Towns,Dallas Mavericks,L,10/20/2018,33:36,9,16,.563,4,6,.667,9,10,.900,1,4,5,2,1,1,0,5,31,-5
312,Minnesota Timberwolves,,Taj Gibson,Dallas Mavericks,L,10/20/2018,31:11,4,6,.667,0,0,,1,1,1.000,1,5,6,1,2,1,1,2,9,-1
313,Minnesota Timberwolves,,Josh Okogie,Dallas Mavericks,L,10/20/2018,28:32,2,5,.400,1,3,.333,1,2,.500,1,4,5,2,1,0,3,5,6,+3
314,Minnesota Timberwolves,,Andrew Wiggins,Dallas Mavericks,L,10/20/2018,27:17,5,9,.556,2,4,.500,7,9,.778,0,3,3,2,1,0,3,6,19,+8
315,Dallas Mavericks,,Luka Dončić,Minnesota Timberwolves,W,10/20/2018,36:14,8,16,.500,4,9,.444,6,9,.667,1,5,6,3,2,1,6,3,26,+6
316,Dallas Mavericks,,Wesley Matthews,Minnesota Timberwolves,W,10/20/2018,35:26,7,19,.368,4,11,.364,1,3,.333,2,2,4,2,0,0,2,5,19,+4
317,Dallas Mavericks,,DeAndre Jordan,Minnesota Timberwolves,W,10/20/2018,31:45,8,10,.800,0,0,,6,7,.857,4,6,10,1,2,5,1,2,22,+2
318,Dallas Mavericks,,Dorian Finney-Smith,Minnesota Timberwolves,W,10/20/2018,30:00,3,7,.429,2,5,.400,0,0,,4,3,7,3,1,0,2,5,8,+10
319,Dallas Mavericks,,Dennis Smith,Minnesota Timberwolves,W,10/20/2018,26:23,7,14,.500,1,6,.167,4,5,.800,0,3,3,6,0,0,1,4,19,0
320,Phoenix Suns,,Devin Booker,Denver Nuggets,L,10/20/2018,36:27,5,15,.333,1,6,.167,14,17,.824,0,2,2,7,1,0,6,3,25,-24
321,Phoenix Suns,,Isaiah Canaan,Denver Nuggets,L,10/20/2018,29:55,5,8,.625,3,5,.600,2,3,.667,2,2,4,2,1,0,2,3,15,-10
322,Phoenix Suns,,Trevor Ariza,Denver Nuggets,L,10/20/2018,29:21,2,7,.286,1,6,.167,0,0,,1,2,3,1,0,1,3,2,5,-47
323,Phoenix Suns,,Deandre Ayton,Denver Nuggets,L,10/20/2018,22:33,2,7,.286,0,0,,1,2,.500,1,7,8,1,0,0,2,5,5,+3
324,Phoenix Suns,,Ryan Anderson,Denver Nuggets,L,10/20/2018,22:07,3,11,.273,2,8,.250,0,0,,1,0,1,2,0,0,0,1,8,-6
